"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Barbados","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Barbados","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Barbados","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Barbados","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Barbados","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Barbados","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Barbados","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Barbados","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Barbados","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Barbados","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Barbados","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Barbados","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Barbados","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Barbados","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Barbados","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Barbados","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Barbados","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Barbados","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Barbados","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Barbados","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Barbados","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Barbados","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Barbados","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Barbados","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Barbados","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Barbados","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Barbados","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Barbados","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Barbados","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Barbados","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Barbados","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Barbados","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Barbados","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Belarus","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Belarus","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Belarus","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belarus","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belarus","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belarus","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belarus","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Belarus","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belarus","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0",""
"Belize","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Belize","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Belize","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Belize","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Belize","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Belize","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Belize","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Belize","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Belize","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Belize","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Belize","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.21",""
"Belize","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.24",""
"Belize","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.25",""
"Belize","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.27",""
"Belize","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.28",""
"Belize","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.28",""
"Belize","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.27",""
"Belize","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.25",""
"Belize","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Belize","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Belize","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Belize","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Belize","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Belize","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Belize","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belize","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belize","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Belize","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Belize","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Belize","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Belize","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Belize","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Belize","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Belize","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Belize","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Belize","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.21",""
"Belize","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Belize","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.24",""
"Belize","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Belize","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Belize","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Belize","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Belize","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Belize","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Belize","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Belize","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Belize","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Belize","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Belize","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Belize","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Belize","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Belize","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Belize","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Belize","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Belize","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Belize","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.22",""
"Belize","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.26",""
"Belize","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.3",""
"Belize","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.31",""
"Belize","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.32",""
"Belize","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.31",""
"Belize","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.31",""
"Belize","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.33",""
"Belize","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.32",""
"Belize","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.31",""
"Belize","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.29",""
"Belize","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Belize","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Belize","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Benin","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Benin","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.08",""
